id;datasetid;datasetname;type;modified;language;license;rightsholder;accessrights;bibliographiccitation;references;institutionid;institutioncode;ownerinstitutioncode;basisofrecord;informationwithheld;datageneralizations;scientificname;taxonrank;ocurrenceid;catalognumber;othercatalognumbers;recordedby;organismquantity;organismquantitytype;sex;lifestage;reproductivecondition;behaviour;establishmentmeans;occurrencestatus;occurrenceremarks;parenteventid;eventid;yeareventdate;montheventdate;dayeventdate;verbatimeventdate;eventtime;samplingprotocol;samplingsizevalue;samplingsizeunit;samplingeffort;habitat;stateprovince;county;municipality;waterbody;island;minimumdepthinmeters;maximumdepthinmeters;minimumelevationinmeters;maximumelevationinmeters;georeferenceremarks;identifiedby;dateidentified;identverificationstatus;identificationremarks;geodeticdatum;decimallatitude;decimalLongitude;country
25585920-17b9-4ccf-890c-6c4c1afbf626;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/25585920-17b9-4ccf-890c-6c4c1afbf626;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;25585920-17b9-4ccf-890c-6c4c1afbf626;LEP000002;;;;;;;;;;;Gómez de Aizpúrua, 1988a;;;1988;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;750;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
9af2851e-89e6-42bb-adc4-7ca83b6b3304;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/9af2851e-89e6-42bb-adc4-7ca83b6b3304;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;9af2851e-89e6-42bb-adc4-7ca83b6b3304;LEP000003;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;750;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
66dfbafe-91d1-4f90-8ab4-c5bf74ac7075;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/66dfbafe-91d1-4f90-8ab4-c5bf74ac7075;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;66dfbafe-91d1-4f90-8ab4-c5bf74ac7075;LEP000004;;;;;;;;;;;Wyatt, 1973;;;1973;7;24;;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;750;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
999c8539-2a09-40a1-a8d6-09e1ee77e3f7;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/999c8539-2a09-40a1-a8d6-09e1ee77e3f7;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;999c8539-2a09-40a1-a8d6-09e1ee77e3f7;LEP000005;;;;;;;;;;;Wyatt, 1973;;;1973;7;3;;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;750;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
693eeffc-ccc4-47b6-9f04-717efb5fa465;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/693eeffc-ccc4-47b6-9f04-717efb5fa465;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;693eeffc-ccc4-47b6-9f04-717efb5fa465;LEP000007;;;;;;;;;;;Gómez de Aizpúrua, 1988a;;;1988;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;900;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
29b66041-08c9-4039-977e-cfbe236ba8d8;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/29b66041-08c9-4039-977e-cfbe236ba8d8;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;29b66041-08c9-4039-977e-cfbe236ba8d8;LEP000008;;;;;;;;;;;Gómez de Aizpúrua, 1988a;;;1988;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;900;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
78f52c63-e186-4d76-9167-22277b1d0003;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/78f52c63-e186-4d76-9167-22277b1d0003;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;78f52c63-e186-4d76-9167-22277b1d0003;LEP000009;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;900;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
2e835777-ca53-4f64-850f-287b1ee8b38d;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/2e835777-ca53-4f64-850f-287b1ee8b38d;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;2e835777-ca53-4f64-850f-287b1ee8b38d;LEP000010;;;;;;;;;;;Gómez de Aizpúrua, 1988a;;;1988;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Agurain/Salvatierra;;;;;950;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
84145eb6-7b14-4a93-8e8a-0e5178e79ea9;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/84145eb6-7b14-4a93-8e8a-0e5178e79ea9;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;84145eb6-7b14-4a93-8e8a-0e5178e79ea9;LEP000012;;Miguel Munguira;;;;;;;;;;;;1985;8;11;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Agurain/Salvatierra;;;;;950;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
a05e2618-a260-473d-9076-ce43aae9e9fe;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/a05e2618-a260-473d-9076-ce43aae9e9fe;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;a05e2618-a260-473d-9076-ce43aae9e9fe;LEP000013;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;1000;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
a495ec10-8b5b-4e30-99b2-d9dab390aafa;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/a495ec10-8b5b-4e30-99b2-d9dab390aafa;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;a495ec10-8b5b-4e30-99b2-d9dab390aafa;LEP000014;;Paco Cervero (com. Yeray Monasterio);;;;;;;;;B.D. ZERYNTHIA;;;2017;7;16;;;;;;;;;;;;;;;1023;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
18a1995f-7a98-4d45-a119-550a5b9ed263;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/18a1995f-7a98-4d45-a119-550a5b9ed263;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;18a1995f-7a98-4d45-a119-550a5b9ed263;LEP000015;;Antonio García Carillo leg.;;;;;;;;;B.D. ZERYNTHIA;;;1986;7;30;;;;;;;;;;;;;;;1028;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
0ef4cfa6-2199-49e1-a7c5-b8bdb09ee26d;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/0ef4cfa6-2199-49e1-a7c5-b8bdb09ee26d;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;0ef4cfa6-2199-49e1-a7c5-b8bdb09ee26d;LEP000017;;;;;;;;;;;Gómez Bustillo & Fernández-Rubio, 1971;;;1971;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;1055;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
313c3a12-254f-450e-8932-138f5377415d;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/313c3a12-254f-450e-8932-138f5377415d;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;313c3a12-254f-450e-8932-138f5377415d;LEP000018;;;;;;;;;;;Gómez Bustillo & Fernández-Rubio, 1971;;;1969;8;19;;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;1055;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
7315d016-2a1c-453b-aaf0-7354f9d3db67;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/7315d016-2a1c-453b-aaf0-7354f9d3db67;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;7315d016-2a1c-453b-aaf0-7354f9d3db67;LEP000019;;;;;;;;;;;Gómez Bustillo & Fernández-Rubio, 1971;;;1967;7;25;;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;1055;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
b5aebc51-a513-4f4d-a1eb-e3fd173353b1;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/b5aebc51-a513-4f4d-a1eb-e3fd173353b1;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;b5aebc51-a513-4f4d-a1eb-e3fd173353b1;LEP000020;;;;;;;;;;;Marcotegui et al., 1976;;;1970;8;;;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;1055;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
7703e0e9-04f0-4b32-b1e2-816e551d642f;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/7703e0e9-04f0-4b32-b1e2-816e551d642f;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;7703e0e9-04f0-4b32-b1e2-816e551d642f;LEP000021;;;;;;;;;;;Gómez de Aizpurúa, 1983;;;1983;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;1100;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
7d277d1f-6314-4e75-a4b3-684cb7106934;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/7d277d1f-6314-4e75-a4b3-684cb7106934;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;7d277d1f-6314-4e75-a4b3-684cb7106934;LEP000022;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;1100;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
fa686edd-96ad-4198-ac1a-01b369da9546;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/fa686edd-96ad-4198-ac1a-01b369da9546;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;fa686edd-96ad-4198-ac1a-01b369da9546;LEP000023;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;1120;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
fa9f62bf-1d53-4d08-bd3a-4150d665e470;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/fa9f62bf-1d53-4d08-bd3a-4150d665e470;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;fa9f62bf-1d53-4d08-bd3a-4150d665e470;LEP000024;;;;;;;;;;;Gómez Bustillo & Fernández-Rubio, 1974;;;1974;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;1145;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
c7438063-9766-4e7f-a4c0-3b306558a083;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/c7438063-9766-4e7f-a4c0-3b306558a083;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;c7438063-9766-4e7f-a4c0-3b306558a083;LEP000026;;;;;;;;;;;Gómez de Aizpurúa, 1983;;;1983;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;1155;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
ff651efa-0a22-4f2f-babd-ed3e9092082f;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/ff651efa-0a22-4f2f-babd-ed3e9092082f;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;ff651efa-0a22-4f2f-babd-ed3e9092082f;LEP000027;;;;;;;;;;;Gómez de Aizpurúa, 1983;;;1983;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;1155;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
1eefc894-0e1e-41b6-b329-8ec409d1d10e;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/1eefc894-0e1e-41b6-b329-8ec409d1d10e;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;1eefc894-0e1e-41b6-b329-8ec409d1d10e;LEP000028;;Antonio García Carillo leg.;;;;;;;;;;;;1985;7;21;;;;;;;;;;;;;;;1160;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
9275c2ec-4668-43b6-828d-b56399d52b4f;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/9275c2ec-4668-43b6-828d-b56399d52b4f;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;9275c2ec-4668-43b6-828d-b56399d52b4f;LEP000029;;;;;;;;;;;Gómez de Aizpúrua, 1988a;;;1988;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;1200;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
c987dee0-5846-4941-aebb-872864229e10;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/c987dee0-5846-4941-aebb-872864229e10;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;c987dee0-5846-4941-aebb-872864229e10;LEP000030;;Paco Cervero (com. Yeray Monasterio);;;;;;;;;B.D. ZERYNTHIA;;;2014;8;17;;;;;;;;Álava;Arabako Errioxa / Rioja Alavesa;Laguardia;;;;;1203;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
1b1d6070-6081-4993-9b56-508eb298da1a;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/1b1d6070-6081-4993-9b56-508eb298da1a;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;1b1d6070-6081-4993-9b56-508eb298da1a;LEP000031;;Beatriz Pérez del Notario (com. Yeray Monasterio con foto);;;;;;;;;B.D. ZERYNTHIA;;;2013;9;1;;;;;;;;Álava;Arabako Errioxa / Rioja Alavesa;Laguardia;;;;;1333;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
794f5193-f357-4c8b-83e3-48dd74d215aa;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/794f5193-f357-4c8b-83e3-48dd74d215aa;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;794f5193-f357-4c8b-83e3-48dd74d215aa;LEP000032;;Paco Cervero (com. Yeray Monasterio);;;;;;;;;B.D. ZERYNTHIA;;;2015;;;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Asparrena;;;;;1422;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
08bcb45b-f801-4250-932e-073b514592d1;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/08bcb45b-f801-4250-932e-073b514592d1;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;08bcb45b-f801-4250-932e-073b514592d1;LEP000033;;Paco Cervero (com. Yeray Monasterio);;;;;;;;;B.D. ZERYNTHIA;;;2017;7;29;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Asparrena;;;;;1422;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
00568e75-1897-40e8-8279-e949f6665ca3;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/00568e75-1897-40e8-8279-e949f6665ca3;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;00568e75-1897-40e8-8279-e949f6665ca3;LEP000036;;Ricardo Zavala;;;;;;;;;B.D. ZERYNTHIA;;;2017;7;5;;;;;;;;;;;;;;;1223;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
cebed343-16af-4fc0-b1b6-117039d03c7a;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/cebed343-16af-4fc0-b1b6-117039d03c7a;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;cebed343-16af-4fc0-b1b6-117039d03c7a;LEP000037;;Beatriz Pérez;;;;;;;;;B.D. ZERYNTHIA;;;2013;9;1;;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Bernedo;;;;;1333;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
9b05f439-9592-41ab-a204-69ace5acaedc;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/9b05f439-9592-41ab-a204-69ace5acaedc;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;9b05f439-9592-41ab-a204-69ace5acaedc;LEP000038;;Ricardo Zavala, Paco Cervero;;;;;;;;;B.D. ZERYNTHIA;;;2014;8;10;;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Lagrán;;;;;1340;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
5b54db6a-8e00-4730-b755-80deecfe4471;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/5b54db6a-8e00-4730-b755-80deecfe4471;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;5b54db6a-8e00-4730-b755-80deecfe4471;LEP000047;;Iratxe Covela & Jorge Echegaray (GADEN Fauna de Álava);;;;;;;;;B.D. ZERYNTHIA;;;2015;7;26;;;;;;;;;;;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
623e480d-d3f7-460b-a18c-4d819e3cdeb9;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/623e480d-d3f7-460b-a18c-4d819e3cdeb9;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;623e480d-d3f7-460b-a18c-4d819e3cdeb9;LEP000048;;Iratxe Covela & Jorge Echegaray (GADEN Fauna de Álava);;;;;;;;;B.D. ZERYNTHIA;;;2009;6;26;;;;;;;;;;;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
5f6159e9-af01-45bb-bd0b-96b520605540;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/5f6159e9-af01-45bb-bd0b-96b520605540;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;5f6159e9-af01-45bb-bd0b-96b520605540;LEP000049;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Errioxa / Rioja Alavesa;Laguardia;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
07c24ed8-2674-4221-aa08-44f915096937;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/07c24ed8-2674-4221-aa08-44f915096937;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;07c24ed8-2674-4221-aa08-44f915096937;LEP000051;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
a9cba362-19e3-41df-8de5-af4f1c67577e;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/a9cba362-19e3-41df-8de5-af4f1c67577e;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;a9cba362-19e3-41df-8de5-af4f1c67577e;LEP000053;;;;;;;;;;;Rosas et al., 1992;;;1982;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
4bc81a1a-6d44-4b98-aa7c-4d80ac05149c;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/4bc81a1a-6d44-4b98-aa7c-4d80ac05149c;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;4bc81a1a-6d44-4b98-aa7c-4d80ac05149c;LEP000054;;;;;;;;;;;Rosas et al., 1992;;;1982;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
3d84a367-081a-4aeb-9408-38043d53b770;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/3d84a367-081a-4aeb-9408-38043d53b770;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;3d84a367-081a-4aeb-9408-38043d53b770;LEP000055;;;;;;;;;;;Rosas et al., 1992;;;1982;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
8b71ba12-e966-4a7c-a47a-d82e8350cf94;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/8b71ba12-e966-4a7c-a47a-d82e8350cf94;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;8b71ba12-e966-4a7c-a47a-d82e8350cf94;LEP000056;;;;;;;;;;;Rosas et al., 1992;;;1982;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
